Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.02

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 93,20.03632853899818,13.208879291549806,,Generation 93,75.11397047579578,35.498839284041765,,Generation 93,87.45548002514398,70.70089994748321,,Generation 93,143.32925982345313,106.76083876759469,,Generation 93,202.08310461902315,153.66990810915388,
Generation 94,17.30127799859043,13.451533757076163,,Generation 94,61.51936997651742,31.45893802868602,,Generation 94,77.03689224821082,66.34366967035305,,Generation 94,146.0011005882603,108.92055626839385,,Generation 94,186.40093858970778,147.68173924465918,
Generation 95,34.84179459315784,12.09380677209208,,Generation 95,59.234388669769125,32.47813495385412,,Generation 95,91.33426002395531,65.90009580925755,,Generation 95,159.6377557113567,111.95534994305717,,Generation 95,183.90451794544322,148.22472929489368,
Generation 96,52.15536084109256,13.382733312755136,,Generation 96,79.29818286842124,34.59135094019223,,Generation 96,75.28912687136568,62.119223466398694,,Generation 96,165.79219565324223,111.0045318305963,,Generation 96,179.7475530403349,148.46371756909662,
Generation 97,59.44609133833247,13.732388863498954,,Generation 97,67.25079292066437,32.4460043191408,,Generation 97,85.46736051865821,53.17407644460411,,Generation 97,165.36516438677506,109.98605516629709,,Generation 97,196.45046824598919,147.05930402897843,
Generation 98,45.65461056370904,13.40411931341896,,Generation 98,44.41546973646157,32.281775324612454,,Generation 98,67.48649834938233,45.93755833997341,,Generation 98,167.47210004568495,107.08858054485017,,Generation 98,201.82203815068206,147.93469979755162,
Generation 99,42.93777238816041,12.542672251349472,,Generation 99,56.07551575181782,30.12796710530165,,Generation 99,95.5807806978671,42.90006631312497,,Generation 99,164.52484637114,109.66713020423003,,Generation 99,192.0163871713522,150.74389266767457,
Generation 100,21.41977040122114,11.436848737149262,,Generation 100,37.52257946524233,30.280673484790213,,Generation 100,102.60645795886072,50.73092583615107,,Generation 100,167.27822049046273,107.78397532965528,,Generation 100,187.33923911219006,143.8557948156324,
Best,17.30127799859043,11.436848737149262,,Best,37.52257946524233,30.12796710530165,,Best,67.48649834938233,42.90006631312497,,Best,143.32925982345313,106.76083876759469,,Best,179.7475530403349,143.8557948156324,
Generation,94,100,,Generation,100,99,,Generation,98,99,,Generation,93,93,,Generation,96,100,

19-43-21
"Adaptive mutation between random reset, creep and scrmable"
